id,emotion
946258,neutral
946254,neutral
946234,neutral
946232,neutral
946227,neutral
946224,neutral
946221,neutral
946207,neutral
946205,neutral
946203,neutral
946200,neutral
946199,neutral
946194,neutral
946190,neutral
946180,neutral
946177,neutral
946173,neutral
946166,neutral
946164,neutral
946159,neutral
946155,neutral
946152,neutral
946151,neutral
946148,neutral
946142,neutral
946140,neutral
946137,neutral
946135,neutral
946133,neutral
946129,neutral
946120,neutral
946116,neutral
946096,neutral
946092,neutral
946089,neutral
946086,neutral
946082,neutral
946080,neutral
946077,neutral
946073,neutral
946062,neutral
946061,neutral
946056,neutral
946052,neutral
946049,neutral
946045,neutral
946039,positive
946037,neutral
946034,neutral
946032,neutral
946029,neutral
946026,neutral
946024,neutral
946023,neutral
946020,neutral
946018,neutral
946017,neutral
946015,neutral
946013,neutral
946011,neutral
946009,neutral
945996,neutral
945993,neutral
945991,neutral
945987,neutral
945986,neutral
945977,neutral
945976,neutral
945974,neutral
945973,neutral
945972,neutral
945962,neutral
945957,neutral
945953,neutral
945927,neutral
945926,neutral
945917,neutral
945915,neutral
945911,neutral
945910,neutral
945906,neutral
945902,neutral
945899,neutral
945884,neutral
945877,neutral
945867,neutral
945858,neutral
945857,neutral
945855,neutral
945848,neutral
945845,neutral
945837,neutral
945831,neutral
945828,neutral
945826,neutral
945824,neutral
945822,neutral
945818,neutral
945814,neutral
945809,positive
945808,neutral
945796,neutral
945794,neutral
945790,neutral
945783,neutral
945781,neutral
945777,neutral
945774,neutral
945771,neutral
945768,neutral
945765,neutral
945764,neutral
945755,neutral
945753,neutral
945731,neutral
945730,neutral
945726,neutral
945722,neutral
945714,neutral
945707,neutral
945703,neutral
945700,neutral
945699,neutral
945692,neutral
945689,neutral
945671,neutral
945669,neutral
945666,neutral
945662,neutral
945655,neutral
945651,neutral
945645,neutral
945644,neutral
945643,neutral
945640,neutral
945636,neutral
945621,neutral
945620,neutral
945615,neutral
945610,neutral
945605,neutral
945601,neutral
945599,neutral
945597,neutral
945596,neutral
945582,neutral
945579,neutral
945577,neutral
945574,neutral
945573,neutral
945554,neutral
945547,neutral
945544,neutral
945536,neutral
945533,neutral
945530,neutral
945501,neutral
945497,neutral
945488,neutral
945486,neutral
945483,neutral
945478,neutral
945474,neutral
945467,neutral
945454,neutral
945452,neutral
945445,neutral
945441,neutral
945435,neutral
945427,neutral
945425,neutral
945421,neutral
945419,neutral
945414,neutral
945412,neutral
945410,neutral
945406,neutral
945401,neutral
945393,neutral
945389,neutral
945387,neutral
945383,neutral
945378,neutral
945374,neutral
945369,neutral
945363,neutral
945362,neutral
945359,neutral
945357,neutral
945355,neutral
945344,neutral
945342,neutral
945339,neutral
945334,neutral
945330,neutral
945324,neutral
945300,neutral
945297,neutral
945295,neutral
945287,neutral
945284,neutral
945280,neutral
945276,neutral
945271,neutral
945254,neutral
945251,neutral
945248,neutral
945242,neutral
945239,neutral
945238,neutral
945236,neutral
945233,neutral
945229,neutral
945228,neutral
945219,neutral
945218,neutral
945215,neutral
945212,neutral
945211,neutral
945204,neutral
945199,neutral
945193,neutral
945187,neutral
945183,neutral
945182,neutral
945181,neutral
945171,neutral
945166,neutral
945163,neutral
945158,neutral
945156,neutral
945154,neutral
945152,neutral
945137,neutral
945127,neutral
945123,neutral
945102,neutral
945099,neutral
945096,neutral
945092,neutral
945086,neutral
945080,neutral
945076,neutral
945071,neutral
945067,neutral
945061,neutral
945053,neutral
945047,neutral
945043,neutral
945038,neutral
945035,neutral
945024,neutral
945020,neutral
945017,neutral
945010,neutral
945007,neutral
945004,neutral
945001,neutral
944994,neutral
944989,neutral
944986,neutral
944983,neutral
944980,neutral
944976,neutral
944973,positive
944972,neutral
944967,neutral
944966,neutral
944958,neutral
944955,positive
944950,neutral
944949,neutral
944946,neutral
944940,neutral
944937,neutral
944934,neutral
944914,neutral
944912,neutral
944908,neutral
944906,neutral
944903,neutral
944899,neutral
944894,neutral
944887,neutral
944886,neutral
944881,neutral
944877,neutral
944872,neutral
944870,neutral
944864,positive
944863,neutral
944861,neutral
944858,neutral
944854,neutral
944853,neutral
944852,neutral
944849,neutral
944845,neutral
944841,neutral
944840,neutral
944838,neutral
944835,neutral
944833,neutral
944825,neutral
944822,neutral
944819,neutral
944815,neutral
944813,neutral
944810,neutral
944808,neutral
944806,neutral
944799,neutral
944796,neutral
944793,neutral
944787,neutral
944782,neutral
944780,neutral
944760,neutral
944759,neutral
944758,neutral
944753,neutral
944749,neutral
944746,neutral
944740,neutral
944736,neutral
944728,neutral
944723,neutral
944712,neutral
944705,neutral
944702,neutral
944698,neutral
944696,neutral
944695,neutral
944690,neutral
944687,neutral
944684,neutral
944675,neutral
944673,neutral
944671,neutral
944668,neutral
944667,neutral
944655,neutral
944651,neutral
944646,neutral
944634,neutral
944628,neutral
944625,neutral
944622,neutral
944620,neutral
944618,neutral
944603,neutral
944593,neutral
944588,neutral
944587,neutral
944585,neutral
944580,neutral
944575,neutral
944573,neutral
944558,neutral
944556,neutral
944554,neutral
944548,neutral
944545,neutral
944541,neutral
944539,neutral
944536,neutral
944532,neutral
944525,neutral
944521,neutral
944516,neutral
944514,neutral
944512,neutral
944505,neutral
944499,neutral
944495,neutral
944493,neutral
944488,neutral
944486,neutral
944483,neutral
944481,neutral
944478,neutral
944474,neutral
944465,neutral
944463,neutral
944461,neutral
944457,neutral
944451,neutral
944440,neutral
944437,neutral
944433,neutral
944431,neutral
944429,neutral
944427,neutral
944424,neutral
944422,neutral
944410,neutral
944403,neutral
944401,neutral
944374,neutral
944368,neutral
944362,neutral
944357,neutral
944353,neutral
944346,neutral
944340,neutral
944337,neutral
944332,neutral
944322,neutral
944320,neutral
944309,neutral
944304,neutral
944300,neutral
944296,neutral
944295,neutral
944290,neutral
944285,neutral
944283,neutral
944269,neutral
944266,positive
944260,neutral
944253,neutral
944249,neutral
944247,neutral
944241,neutral
944240,neutral
944226,neutral
944222,neutral
944218,neutral
944214,neutral
944213,neutral
944209,neutral
944206,neutral
944203,neutral
944199,neutral
944195,neutral
944190,neutral
944187,neutral
944185,neutral
944162,neutral
944158,neutral
944153,neutral
944150,neutral
944143,neutral
944136,neutral
944132,neutral
944126,neutral
944120,neutral
944118,neutral
944105,positive
944102,neutral
944101,neutral
944096,neutral
944091,neutral
944088,neutral
944084,neutral
944080,neutral
944078,neutral
944074,neutral
944070,neutral
944068,neutral
944063,neutral
944062,neutral
944044,neutral
944037,neutral
944030,neutral
944029,neutral
944023,neutral
944018,neutral
944017,neutral
944015,neutral
944013,neutral
944011,neutral
944008,neutral
944006,neutral
944003,neutral
943997,neutral
943991,neutral
943989,neutral
943966,neutral
943963,neutral
943958,neutral
943955,neutral
943953,neutral
943948,neutral
943944,neutral
943943,neutral
943940,neutral
943937,neutral
943935,neutral
943933,neutral
943929,neutral
943927,neutral
943926,neutral
943918,neutral
943915,neutral
943912,neutral
943910,neutral
943908,neutral
943906,neutral
943904,neutral
943893,neutral
943890,neutral
943886,neutral
943880,neutral
943878,neutral
943874,neutral
943872,neutral
943869,neutral
943861,neutral
943856,neutral
943852,neutral
943847,neutral
943842,neutral
943836,neutral
943833,neutral
943832,neutral
943829,neutral
943822,neutral
943820,neutral
943794,neutral
943793,neutral
943785,neutral
943783,neutral
943778,neutral
943773,neutral
943764,neutral
943759,neutral
943758,neutral
943755,neutral
943752,neutral
943751,neutral
943748,neutral
943745,neutral
943731,neutral
943726,neutral
943723,neutral
943719,neutral
943715,neutral
943713,neutral
943712,neutral
943710,neutral
943709,neutral
943701,neutral
943697,neutral
943692,neutral
943688,neutral
943682,neutral
943679,neutral
943676,neutral
943672,neutral
943668,neutral
943664,neutral
943662,neutral
943655,neutral
943654,neutral
943652,neutral
943649,neutral
943643,neutral
943642,neutral
943617,neutral
943615,neutral
943614,neutral
943610,neutral
943605,neutral
943600,neutral
943595,neutral
943591,neutral
943587,neutral
943585,neutral
943575,neutral
943569,neutral
943566,neutral
943563,neutral
943559,neutral
943556,neutral
943548,neutral
943543,neutral
943538,neutral
943537,neutral
943533,neutral
943528,neutral
943525,neutral
943523,neutral
943519,neutral
943515,neutral
943513,neutral
943502,neutral
943501,neutral
943500,neutral
943499,neutral
943498,neutral
943493,neutral
943487,neutral
943485,neutral
943478,neutral
943475,neutral
943468,neutral
943465,neutral
943460,neutral
943441,neutral
943439,neutral
943435,neutral
943428,neutral
943424,neutral
943421,neutral
943420,neutral
943412,neutral
943408,neutral
943404,neutral
943398,neutral
943393,neutral
943391,neutral
943389,neutral
943386,neutral
943381,neutral
943378,neutral
943375,neutral
943370,neutral
943367,neutral
943363,neutral
943360,neutral
943357,neutral
943351,neutral
943348,neutral
943343,neutral
943342,neutral
943333,neutral
943329,neutral
943326,neutral
943317,neutral
943314,neutral
943309,neutral
943308,neutral
943307,neutral
943300,neutral
943297,neutral
943296,neutral
943293,neutral
943288,neutral
943281,neutral
943259,neutral
943257,neutral
943254,neutral
943251,neutral
943249,neutral
943247,neutral
943243,neutral
943240,neutral
943230,neutral
943227,neutral
943226,neutral
943223,neutral
943216,neutral
943213,neutral
943201,neutral
943195,neutral
943191,neutral
943187,neutral
943185,neutral
943183,neutral
943178,neutral
943170,neutral
943164,neutral
943163,neutral
943160,neutral
943156,neutral
943154,neutral
943152,neutral
943150,neutral
943148,neutral
943143,neutral
943132,neutral
943130,neutral
943125,neutral
943120,neutral
943117,neutral
943115,neutral
943111,neutral
943103,neutral
943081,neutral
943079,neutral
943077,neutral
943072,neutral
943070,neutral
943068,neutral
943065,neutral
943061,neutral
943058,neutral
943054,neutral
943051,neutral
943048,neutral
943046,neutral
943041,neutral
943038,neutral
943034,neutral
943028,neutral
943024,neutral
943022,neutral
943021,neutral
943017,neutral
943013,neutral
943009,neutral
943006,neutral
943003,neutral
942999,neutral
942995,neutral
942993,neutral
942989,neutral
942983,neutral
942981,neutral
942980,neutral
942977,neutral
942973,neutral
942969,neutral
942964,neutral
942961,neutral
942953,neutral
942950,neutral
942945,neutral
942912,neutral
942910,neutral
942906,neutral
942903,neutral
942902,neutral
942896,neutral
942894,neutral
942881,neutral
942875,neutral
942873,neutral
942867,neutral
942862,neutral
942858,neutral
942853,neutral
942841,neutral
942839,neutral
942834,neutral
942832,neutral
942828,neutral
942827,neutral
942824,neutral
942819,neutral
942813,neutral
942809,neutral
942804,neutral
942800,neutral
942796,neutral
942791,neutral
942790,neutral
942786,neutral
942782,neutral
942779,neutral
942774,neutral
942768,neutral
942764,neutral
942762,neutral
942758,neutral
942754,neutral
942750,neutral
942747,neutral
942725,neutral
942722,neutral
942717,neutral
942712,neutral
942709,neutral
942706,neutral
942703,neutral
942700,neutral
942696,neutral
942690,neutral
942687,neutral
942682,neutral
942678,neutral
942674,neutral
942672,neutral
942657,neutral
942655,neutral
942649,neutral
942647,neutral
942645,neutral
942637,neutral
942632,neutral
942630,neutral
942623,neutral
942620,neutral
942617,neutral
942616,neutral
942613,neutral
942612,neutral
942608,neutral
942596,neutral
942593,neutral
942587,neutral
942580,neutral
942578,neutral
942577,neutral
942575,neutral
942572,neutral
942569,neutral
942560,neutral
942556,neutral
942539,neutral
942538,neutral
942536,neutral
942533,neutral
942530,neutral
942528,neutral
942518,neutral
942514,neutral
942508,neutral
942504,neutral
942498,neutral
942497,neutral
942495,neutral
942488,neutral
942487,neutral
942486,neutral
942476,neutral
942472,neutral
942469,neutral
942463,neutral
942460,neutral
942456,neutral
942453,neutral
942450,neutral
942441,neutral
942440,neutral
942436,neutral
942428,neutral
942426,neutral
942424,neutral
942420,neutral
942413,neutral
942412,neutral
942409,neutral
942404,neutral
942400,neutral
942396,neutral
942391,neutral
942385,neutral
942382,neutral
942365,neutral
942364,neutral
942361,neutral
942357,neutral
942352,neutral
942350,neutral
942343,neutral
942338,neutral
942335,neutral
942323,neutral
942320,neutral
942315,neutral
942311,neutral
942308,neutral
942306,neutral
942296,neutral
942293,neutral
942288,neutral
942286,neutral
942282,neutral
942275,neutral
942272,neutral
942268,neutral
942265,neutral
942260,neutral
942256,neutral
942254,neutral
942253,neutral
942252,neutral
942238,neutral
942233,neutral
942228,neutral
942226,neutral
942221,neutral
942218,neutral
942215,neutral
942213,neutral
942206,neutral
942203,neutral
942199,neutral
942197,neutral
942168,neutral
942166,neutral
942164,neutral
942163,neutral
942159,neutral
942158,neutral
942153,neutral
942152,neutral
942151,neutral
942148,neutral
942142,neutral
942122,neutral
942121,neutral
942117,neutral
942116,neutral
942113,neutral
942109,neutral
942104,neutral
942103,neutral
942102,neutral
942091,neutral
942087,neutral
942086,neutral
942084,neutral
942081,neutral
942080,neutral
942075,neutral
942073,neutral
942069,neutral
942063,neutral
942060,neutral
942051,neutral
942043,neutral
942041,neutral
942028,neutral
942023,neutral
942021,neutral
942018,neutral
942011,neutral
942003,neutral
941998,neutral
941979,neutral
941977,neutral
941971,neutral
941970,neutral
941965,neutral
941964,neutral
941952,neutral
941945,neutral
941943,neutral
941941,neutral
941939,neutral
941936,neutral
941933,neutral
941921,neutral
941919,neutral
941915,neutral
941913,neutral
941908,neutral
941906,neutral
941903,neutral
941892,neutral
941891,neutral
941889,neutral
941888,neutral
941887,neutral
941876,neutral
941870,neutral
941866,neutral
941863,neutral
941860,neutral
941856,neutral
941855,neutral
941852,neutral
941848,neutral
941847,neutral
941845,neutral
941832,neutral
941828,neutral
941825,neutral
941797,neutral
941794,neutral
941789,neutral
941778,neutral
941771,neutral
941765,neutral
941761,neutral
941758,neutral
941754,neutral
941733,neutral
941728,neutral
941726,neutral
941717,neutral
941712,neutral
941710,neutral
941708,neutral
941702,neutral
941700,neutral
941698,neutral
941693,neutral
941682,neutral
941678,neutral
941674,neutral
941670,neutral
941665,neutral
941664,neutral
941661,neutral
941651,neutral
941644,neutral
941642,neutral
941641,neutral
941637,neutral
941635,neutral
941633,neutral
941629,neutral
941611,neutral
941610,neutral
941604,neutral
941600,neutral
941577,neutral
941571,neutral
941569,neutral
941560,neutral
941557,neutral
941553,neutral
941546,neutral
941543,neutral
941541,neutral
941539,neutral
941518,neutral
941517,neutral
941513,neutral
941511,positive
941501,neutral
941498,neutral
941494,neutral
941488,neutral
941487,neutral
941482,neutral
941477,neutral
941467,neutral
941466,neutral
941462,neutral
941459,neutral
941453,neutral
941449,neutral
941443,neutral
941437,neutral
941434,neutral
941427,neutral
941424,neutral
941421,neutral
941419,neutral
941414,neutral
941410,positive
941407,neutral
941403,neutral
941402,neutral
941387,neutral
941378,neutral
941375,neutral
941354,neutral
941349,neutral
941347,neutral
941345,neutral
941342,neutral
941336,neutral
941332,neutral
941327,neutral
941324,neutral
941310,neutral
941308,neutral
941307,neutral
941305,neutral
941303,neutral
941299,neutral
941293,neutral
941289,neutral
941286,neutral
941278,neutral
941275,neutral
941267,neutral
941261,neutral
941259,neutral
941256,neutral
941252,neutral
941249,neutral
941246,neutral
941233,neutral
941231,neutral
941225,neutral
941221,neutral
941216,neutral
941209,neutral
941203,neutral
941201,neutral
941200,neutral
941191,neutral
941184,neutral
941178,neutral
941173,neutral
941143,neutral
941139,neutral
941132,neutral
941129,neutral
941126,neutral
941121,neutral
941118,neutral
941114,neutral
941111,neutral
941091,neutral
941088,neutral
941083,neutral
941077,neutral
941076,neutral
941065,neutral
941062,neutral
941059,neutral
941054,neutral
941050,neutral
941048,neutral
941041,neutral
941035,neutral
941029,neutral
941025,neutral
941021,neutral
941016,neutral
941013,neutral
941008,neutral
941006,neutral
941004,neutral
941002,neutral
941000,neutral
940990,neutral
940989,neutral
940985,neutral
940983,neutral
940982,neutral
940980,neutral
940961,neutral
940955,neutral
940933,neutral
940927,neutral
940925,neutral
940918,neutral
940913,neutral
940909,neutral
940908,neutral
940905,neutral
940892,neutral
940890,neutral
940888,neutral
940884,neutral
940882,neutral
940876,neutral
940874,neutral
940866,neutral
940861,neutral
940856,neutral
940850,neutral
940846,neutral
940842,neutral
940834,neutral
940832,neutral
940830,neutral
940829,neutral
940827,neutral
940816,neutral
940814,neutral
940806,neutral
940803,neutral
940796,neutral
940792,neutral
940786,neutral
940782,neutral
940781,neutral
940779,neutral
940774,neutral
940769,neutral
940766,neutral
940760,neutral
940732,neutral
940727,neutral
940718,neutral
940710,neutral
940707,neutral
940704,neutral
940701,neutral
940700,neutral
940697,neutral
940686,neutral
940684,neutral
940676,neutral
940675,neutral
940674,neutral
940671,neutral
940661,neutral
940660,neutral
940657,neutral
940653,neutral
940642,neutral
940640,neutral
940637,neutral
940633,neutral
940632,neutral
940623,neutral
940622,neutral
940618,neutral
940616,neutral
940612,neutral
940606,neutral
940601,neutral
940596,neutral
940586,neutral
940579,neutral
940573,neutral
940571,neutral
940565,neutral
940564,neutral
940562,neutral
940556,neutral
940547,neutral
940512,neutral
940511,neutral
940506,neutral
940499,neutral
940493,neutral
940489,neutral
940484,neutral
940482,neutral
940478,neutral
940466,neutral
940463,neutral
940455,neutral
940451,neutral
940446,neutral
940436,neutral
940431,neutral
940427,neutral
940425,neutral
940414,neutral
940410,neutral
940407,neutral
940402,neutral
940396,neutral
940393,neutral
940388,neutral
940387,neutral
940383,neutral
940380,neutral
940378,neutral
940374,neutral
940364,neutral
940362,neutral
940360,neutral
940355,neutral
940352,neutral
940349,neutral
940347,neutral
940343,neutral
940338,neutral
940335,neutral
940301,neutral
940299,neutral
940293,neutral
940288,neutral
940283,neutral
940281,positive
940280,neutral
940279,neutral
940271,neutral
940262,neutral
940258,neutral
940254,neutral
940253,neutral
940252,neutral
940243,neutral
940241,neutral
940236,neutral
940234,neutral
940229,neutral
940227,neutral
940219,neutral
940214,neutral
940201,neutral
940199,neutral
940198,neutral
940194,neutral
940177,neutral
940176,neutral
940170,neutral
940164,neutral
940153,neutral
940146,neutral
940139,neutral
940135,neutral
940131,neutral
940129,neutral
940124,neutral
940122,neutral
940107,neutral
940102,neutral
940072,neutral
940063,neutral
940058,neutral
940055,neutral
940049,neutral
940043,neutral
940032,neutral
940028,neutral
940025,neutral
940022,neutral
940015,neutral
940005,neutral
940001,neutral
939986,neutral
939984,neutral
939982,neutral
939977,neutral
939966,neutral
939964,neutral
939960,neutral
939958,neutral
939945,neutral
939942,neutral
939939,neutral
939934,neutral
939930,neutral
939926,neutral
939924,neutral
939920,neutral
939907,neutral
939904,neutral
939896,neutral
939887,neutral
939883,neutral
939878,neutral
939877,neutral
939876,neutral
939869,neutral
939866,neutral
939864,neutral
939838,neutral
939835,neutral
939833,neutral
939825,neutral
939824,neutral
939819,neutral
939813,neutral
939807,neutral
939803,neutral
939799,neutral
939797,neutral
939795,neutral
939790,neutral
939786,neutral
939780,neutral
939768,neutral
939762,neutral
939758,neutral
939751,neutral
939746,neutral
939741,neutral
939736,neutral
939735,neutral
939732,neutral
939725,neutral
939713,neutral
939708,neutral
939702,neutral
939693,neutral
939689,neutral
939687,neutral
939684,neutral
939682,neutral
939676,neutral
939674,neutral
939670,neutral
939669,neutral
939656,neutral
939653,neutral
939648,neutral
939625,positive
939622,neutral
939617,neutral
939612,neutral
939608,neutral
939607,neutral
939604,neutral
939600,neutral
939596,neutral
939593,neutral
939291,neutral
939289,neutral
939286,neutral
939282,neutral
939278,neutral
939262,neutral
939258,neutral
939253,neutral
939245,neutral
939243,neutral
939238,neutral
939231,neutral
939225,neutral
939219,neutral
939212,neutral
939204,neutral
939200,neutral
939195,neutral
939191,neutral
939188,neutral
939173,neutral
939165,neutral
939157,neutral
939149,neutral
939144,neutral
939140,neutral
939139,neutral
939133,neutral
939129,neutral
939127,neutral
939101,neutral
939100,neutral
939098,neutral
939095,neutral
939088,neutral
939087,neutral
939084,neutral
939080,neutral
939076,neutral
939073,neutral
939066,neutral
939059,neutral
939054,neutral
939052,neutral
939049,neutral
939044,neutral
939036,neutral
939032,neutral
939026,neutral
939021,neutral
939017,neutral
939012,neutral
939008,neutral
939006,neutral
939002,neutral
938992,neutral
938988,neutral
938986,neutral
938982,neutral
938980,neutral
938979,neutral
938976,neutral
938961,neutral
938958,neutral
938957,neutral
938956,neutral
938953,neutral
938938,neutral
938932,neutral
938929,neutral
938898,neutral
938895,neutral
938892,neutral
938889,neutral
938883,neutral
938879,neutral
938877,neutral
938873,neutral
938871,neutral
938860,neutral
938856,neutral
938853,neutral
938849,neutral
938848,neutral
938843,neutral
938841,neutral
938826,neutral
938823,neutral
938816,neutral
938811,neutral
938805,neutral
938801,neutral
938797,neutral
938794,neutral
938789,neutral
938784,neutral
938774,neutral
938770,neutral
938763,neutral
938758,neutral
938753,neutral
938750,neutral
938743,neutral
938741,neutral
938739,neutral
938737,neutral
938732,neutral
938727,neutral
938724,neutral
938718,neutral
938715,neutral
938684,neutral
938681,neutral
938680,neutral
938677,neutral
938674,neutral
938666,neutral
938659,neutral
938657,neutral
938653,neutral
938644,neutral
938642,neutral
938637,neutral
938633,neutral
938631,neutral
938608,neutral
938607,neutral
938606,neutral
938603,neutral
938592,neutral
938587,neutral
938582,neutral
938579,neutral
938577,neutral
938570,neutral
938565,neutral
938562,neutral
938544,neutral
938540,neutral
938535,neutral
938527,positive
938524,neutral
938519,neutral
938510,neutral
938507,neutral
938502,neutral
938500,neutral
938498,neutral
938495,neutral
938487,neutral
938485,neutral
938462,neutral
938459,neutral
938456,neutral
938446,neutral
938443,neutral
938441,neutral
938438,neutral
938435,neutral
938429,neutral
938428,neutral
938422,neutral
938418,neutral
938414,neutral
938408,neutral
938391,neutral
938389,neutral
938382,neutral
938378,neutral
938369,neutral
938364,neutral
938359,neutral
938356,neutral
938351,neutral
938349,neutral
938346,neutral
938344,neutral
938342,neutral
938339,neutral
938329,neutral
938323,neutral
938318,neutral
938308,neutral
938302,neutral
938298,neutral
938295,neutral
938292,neutral
938287,neutral
938281,neutral
938276,neutral
938271,neutral
938252,neutral
938248,neutral
938246,neutral
938238,neutral
938230,neutral
938223,neutral
938219,neutral
938215,neutral
938206,neutral
938205,neutral
938194,neutral
938188,neutral
938183,neutral
938182,neutral
938180,neutral
938162,neutral
938159,neutral
938155,neutral
938150,neutral
938146,neutral
938144,neutral
938140,neutral
938136,neutral
938131,neutral
938128,neutral
938124,neutral
938115,neutral
938107,neutral
938105,neutral
938100,neutral
938096,neutral
938092,neutral
938087,neutral
938083,neutral
938081,neutral
938077,neutral
938069,neutral
938064,neutral
938058,neutral
938050,neutral
938048,neutral
938025,neutral
938022,neutral
938019,neutral
938016,neutral
938015,neutral
938014,positive
938011,neutral
938007,neutral
938006,neutral
938003,neutral
937990,neutral
937987,neutral
937980,neutral
937975,neutral
937973,neutral
937961,neutral
937960,neutral
937955,neutral
937950,neutral
937937,neutral
937918,neutral
937913,neutral
937899,neutral
937898,neutral
937894,neutral
937890,neutral
937888,neutral
937885,neutral
937878,neutral
937876,neutral
937862,neutral
937855,neutral
937851,neutral
937849,neutral
937848,neutral
937845,neutral
937839,neutral
937830,neutral
937812,neutral
937809,neutral
937806,neutral
937804,neutral
937801,neutral
937798,neutral
937791,neutral
937785,neutral
937779,neutral
937775,neutral
937764,neutral
937759,neutral
937756,neutral
937749,neutral
937746,neutral
937742,neutral
937736,neutral
937728,neutral
937722,neutral
937720,neutral
937717,neutral
937712,neutral
937709,neutral
937704,neutral
937703,neutral
937700,neutral
937697,neutral
937696,neutral
937695,neutral
937692,neutral
937689,neutral
937686,neutral
937670,neutral
937667,neutral
937665,neutral
937663,neutral
937658,neutral
937650,neutral
937648,neutral
937643,neutral
937628,neutral
937624,neutral
937620,neutral
937610,neutral
937603,neutral
937599,positive
937597,neutral
937595,neutral
937589,neutral
937579,neutral
937577,neutral
937572,neutral
937568,neutral
937564,neutral
937556,neutral
937553,neutral
937545,neutral
937539,neutral
937537,neutral
937533,neutral
937527,neutral
937521,neutral
937516,neutral
937511,neutral
937508,neutral
937500,neutral
937496,neutral
937493,neutral
937489,neutral
937478,neutral
937471,neutral
937468,neutral
937460,neutral
937456,neutral
937450,neutral
937449,neutral
937445,neutral
937439,neutral
937433,neutral
937425,neutral
937387,neutral
937383,neutral
937377,neutral
937374,neutral
937371,neutral
937365,neutral
937361,neutral
937355,neutral
937350,neutral
937346,neutral
937338,neutral
937336,neutral
937335,neutral
937334,neutral
937331,neutral
937329,neutral
937320,neutral
937314,neutral
937309,neutral
937306,positive
937304,neutral
937300,neutral
937295,neutral
937292,positive
937278,neutral
937273,positive
937269,neutral
937266,neutral
937261,neutral
937252,neutral
937248,neutral
937237,neutral
937229,neutral
937226,neutral
937225,neutral
937223,neutral
937222,neutral
937218,neutral
937213,neutral
937206,neutral
937205,neutral
937174,neutral
937167,neutral
937164,neutral
937157,neutral
937154,neutral
937149,neutral
937146,neutral
937143,neutral
937125,neutral
937121,neutral
937110,neutral
937108,neutral
937106,neutral
937103,neutral
937098,neutral
937084,neutral
937079,neutral
937076,neutral
937073,neutral
937067,neutral
937064,neutral
937061,neutral
937058,neutral
937055,neutral
937045,neutral
937043,neutral
937038,neutral
937035,neutral
937031,neutral
937029,neutral
937026,neutral
937013,neutral
937010,neutral
937008,neutral
937003,neutral
937001,neutral
936995,neutral
936992,neutral
936985,neutral
936981,neutral
936955,neutral
936951,neutral
936948,neutral
936940,neutral
936937,neutral
936933,neutral
936925,neutral
936921,neutral
936917,neutral
936914,neutral
936900,neutral
936898,neutral
936893,neutral
936889,neutral
936881,neutral
936871,neutral
936866,neutral
936856,neutral
936848,neutral
936842,neutral
936839,neutral
936836,neutral
936835,neutral
936834,neutral
936822,neutral
936817,neutral
936812,neutral
936802,neutral
936798,neutral
936787,neutral
936782,neutral
936778,neutral
936771,neutral
936769,neutral
936761,neutral
936759,neutral
936756,neutral
936749,neutral
936741,neutral
936734,neutral
936572,neutral
936558,neutral
936546,neutral
936540,neutral
936531,neutral
936524,neutral
936514,neutral
936497,neutral
936485,neutral
936465,neutral
936442,neutral
936425,neutral
936405,neutral
936387,neutral
936355,neutral
936346,neutral
936342,neutral
936329,neutral
936322,neutral
936316,neutral
936295,positive
936256,neutral
936239,neutral
936216,neutral
936202,neutral
936156,neutral
936125,neutral
936108,neutral
936095,neutral
935971,positive
935969,neutral
935967,neutral
935964,neutral
935962,positive
935956,neutral
935954,neutral
935952,neutral
935951,neutral
935914,neutral
935904,neutral
935900,neutral
935894,neutral
935891,neutral
935885,neutral
935882,neutral
935880,neutral
935876,neutral
935865,neutral
935860,neutral
935851,neutral
935844,neutral
935837,neutral
935832,neutral
935826,neutral
935820,neutral
935817,neutral
935802,neutral
935793,neutral
935785,neutral
935780,neutral
935775,neutral
935769,neutral
935765,neutral
935763,neutral
935758,neutral
935753,neutral
935743,neutral
935742,neutral
935741,neutral
935726,neutral
935721,neutral
935716,neutral
935710,neutral
935705,neutral
935702,neutral
935696,neutral
935690,neutral
935686,neutral
935671,neutral
935662,neutral
935657,neutral
935653,neutral
935650,neutral
935648,neutral
935643,neutral
935637,neutral
935631,neutral
935628,neutral
935626,neutral
935622,neutral
935619,neutral
935618,neutral
935616,neutral
935597,neutral
935591,neutral
935587,neutral
935584,neutral
935580,neutral
935577,neutral
935574,neutral
935571,neutral
935567,neutral
935561,neutral
935558,neutral
935552,neutral
935546,neutral
935540,neutral
935531,neutral
935529,neutral
935521,neutral
935515,neutral
935514,neutral
935510,neutral
935506,neutral
935501,neutral
935493,neutral
935485,neutral
935481,neutral
935452,neutral
935450,neutral
935449,neutral
935448,neutral
935442,neutral
935441,neutral
935439,neutral
935435,neutral
935419,neutral
935415,neutral
935414,neutral
935409,neutral
935406,neutral
935403,neutral
935397,neutral
935381,neutral
935379,neutral
935375,neutral
935365,neutral
935358,neutral
935351,neutral
935349,neutral
935337,neutral
935333,neutral
935329,neutral
935328,neutral
935326,neutral
935321,neutral
935316,neutral
935313,neutral
935311,neutral
935309,neutral
935304,neutral
935303,neutral
935299,positive
935294,neutral
935292,neutral
935287,neutral
935283,neutral
935279,neutral
