id,cluster
988042,2
988037,2
988033,2
988029,0
988027,2
988021,2
988019,2
988018,0
988013,2
988012,2
988007,1
988005,0
988003,2
987989,2
987988,0
987986,2
987981,0
987980,2
987979,0
987972,0
987966,0
987961,2
987957,2
987956,2
987943,2
987941,2
987939,0
987933,2
987932,0
987921,2
987920,0
987918,2
987915,2
987913,0
987909,2
987902,2
987899,2
987896,2
987895,0
987893,2
987888,2
987887,2
987886,2
987884,0
987879,2
987878,2
987876,2
987872,2
987870,2
987864,2
987863,2
987860,2
987858,2
987855,2
987852,2
987849,2
987847,2
987844,2
987841,2
987840,2
987837,0
987834,2
987832,2
987829,2
987815,0
987813,0
987812,0
987803,2
987802,2
987798,2
987797,2
987794,2
987789,2
987785,2
987781,2
987775,1
987774,1
987773,1
987771,2
987769,2
987766,2
987761,2
987758,2
987756,0
987752,0
987749,2
987747,0
987745,0
987742,2
987739,0
987735,0
987732,2
987731,2
987728,2
987722,2
987721,2
987719,2
987717,2
987716,2
987713,0
987709,2
987707,2
987703,2
987699,2
987694,2
987690,2
987686,2
987685,0
987680,2
987677,2
987675,0
987673,2
987659,2
987658,2
987651,0
987647,1
987646,2
987642,0
987640,2
987638,1
987631,0
987625,0
987622,0
987619,2
987617,2
987612,2
987607,2
987603,2
987596,2
987594,2
987592,2
987590,0
987588,0
987587,0
987585,2
987578,0
987574,2
987571,2
987567,2
987563,2
987560,2
987558,0
987553,2
987551,2
987549,2
987547,0
987544,2
987539,2
987537,2
987536,2
987532,1
987529,2
987527,2
987525,2
987522,2
987519,2
987515,0
987513,0
987498,2
987496,1
987493,0
987492,0
987489,2
987486,1
987484,2
987480,1
987478,2
987472,1
987471,2
987459,0
987454,0
987451,2
987448,1
987446,2
987445,0
987444,2
987443,2
987442,2
987441,2
987440,2
987439,0
987438,0
987434,2
987416,0
987411,2
987408,2
987404,2
987387,2
987385,0
987378,2
987376,0
987372,2
987369,2
987367,1
987365,2
987360,1
987357,2
987354,0
987352,2
987349,1
987348,2
987346,2
987344,2
987341,2
987337,2
987334,2
987333,2
987306,0
987304,2
987297,2
987294,2
987291,2
987287,2
987284,2
987282,2
987278,2
987272,0
987266,0
987261,2
987259,2
987255,1
987252,1
987246,0
987241,1
987235,2
987233,0
987231,2
987228,0
987223,0
987221,2
987215,2
987214,0
987212,2
987204,2
987201,2
987197,2
987195,2
987189,2
987188,0
987187,2
987183,0
987182,0
987179,2
987177,2
987174,2
987171,2
987169,2
987166,2
987163,0
987162,0
987160,2
987156,1
987148,2
987146,0
987145,2
987118,0
987115,2
987107,1
987106,1
987105,2
987097,2
987096,2
987091,0
987087,0
987086,2
987078,2
987077,2
987068,1
987063,2
987059,2
987058,2
987057,1
987054,2
987049,0
987046,0
987041,2
987036,2
987033,2
987028,0
987024,2
987017,2
987013,2
987011,2
987003,2
986999,2
986997,2
986995,2
986994,2
986992,2
986989,0
986987,2
986985,2
986979,1
986977,2
986976,2
986975,2
986973,2
986972,2
986970,1
986967,2
986964,2
986962,2
986959,2
986944,2
986942,2
986941,0
986938,2
986934,2
986933,2
986924,0
986921,2
986919,2
986912,2
986909,2
986903,2
986899,2
986894,2
986889,2
986884,1
986881,0
986879,0
986876,0
986873,2
986872,0
986869,2
986863,2
986859,0
986855,0
986851,0
986849,2
986847,2
986843,2
986838,2
986836,2
986833,2
986829,2
986825,0
986824,2
986821,1
986819,2
986816,2
986804,2
986803,1
986801,2
986799,2
986796,0
986793,1
986790,2
986788,2
986787,2
986767,2
986763,0
986761,2
986758,1
986756,2
986752,2
986747,2
986744,2
986743,2
986740,2
986731,2
986729,2
986722,2
986718,2
986716,2
986715,1
986710,2
986707,2
986705,2
986700,2
986699,2
986694,1
986692,2
986687,2
986681,2
986673,2
986671,2
986667,2
986663,2
986659,2
986658,2
986656,0
986652,2
986647,2
986644,2
986643,2
986642,2
986637,2
986634,2
986631,2
986630,2
986629,1
986626,2
986624,2
986623,2
986618,0
986611,1
986608,2
986607,0
986586,0
986585,0
986583,2
986580,2
986579,0
986577,2
986574,2
986571,2
986569,1
986566,2
986559,1
986556,2
986554,2
986545,2
986539,2
986536,2
986535,0
986524,2
986521,2
986520,2
986517,2
986516,2
986515,2
986511,2
986509,2
986505,2
986504,2
986502,2
986496,2
986489,2
986487,0
986485,0
986482,0
986480,2
986478,2
986476,0
986473,0
986471,2
986466,0
986460,2
986458,0
986455,0
986451,2
986447,2
986444,2
986439,2
986435,1
986434,2
986433,2
986416,0
986414,1
986409,1
986406,2
986402,0
986401,2
986398,0
986397,1
986392,0
986382,0
986377,2
986375,0
986368,2
986360,2
986356,1
986352,2
986342,0
986333,1
986325,0
986321,1
986318,2
986316,2
986311,2
986309,2
986307,0
986303,2
986302,2
986299,2
986298,2
986296,2
986291,0
986290,0
986284,2
986280,2
986277,0
986276,2
986271,2
986268,1
986266,2
986263,0
986260,2
986259,2
986252,0
986248,0
986243,0
986242,2
986240,2
986207,1
986203,2
986202,0
986198,2
986191,1
986189,2
986188,2
986186,2
986176,0
986170,1
986168,2
986165,2
986163,2
986159,1
986154,2
986148,2
986145,2
986142,1
986136,2
986125,2
986122,2
986121,2
986118,0
986115,1
986111,1
986109,2
986102,0
986096,2
986093,2
986082,2
986078,2
986075,2
986074,2
986066,0
986063,0
986057,2
986055,2
986052,2
986049,2
986046,2
986040,2
986039,2
986037,2
986035,2
986031,0
986026,2
986023,2
986021,2
986005,2
986004,2
986003,0
986000,1
985996,2
985993,2
985989,2
985987,2
985983,0
985980,2
985979,2
985978,2
985974,1
985970,2
985967,2
985963,2
985958,2
985952,2
985948,2
985946,2
985943,2
985942,2
985940,2
985939,2
985936,2
985931,2
985930,2
985926,2
985924,2
985918,2
985911,2
985910,2
985908,0
985906,2
985903,2
985902,2
985900,2
985896,2
985891,2
985886,2
985885,2
985884,2
985880,2
985878,2
985875,2
985871,2
985870,0
985857,2
985855,2
985853,2
985848,1
985843,2
985842,2
985838,1
985833,0
985828,0
985826,2
985824,1
985821,2
985816,0
985806,2
985803,2
985802,2
985798,2
985795,0
985789,2
985783,0
985781,2
985776,2
985772,2
985770,2
985768,2
985761,2
985756,1
985752,2
985751,2
985742,2
985736,2
985734,2
985732,1
985729,1
985724,2
985722,0
985716,2
985713,2
985711,0
985708,0
985706,2
985700,1
985699,2
985696,0
985694,2
985689,0
985688,2
985685,2
985675,2
985673,2
985668,2
985666,1
985664,2
985662,2
985658,2
985651,2
985646,2
985641,2
985637,2
985634,2
985630,0
985626,2
985623,2
985613,1
985609,2
985607,2
985604,2
985600,2
985597,2
985596,2
985593,2
985591,0
985587,0
985583,2
985581,0
985578,2
985575,2
985572,2
985568,2
985565,0
985562,0
985561,2
985560,2
985556,0
985554,2
985551,0
985549,2
985548,1
985546,2
985544,2
985543,1
985538,0
985534,1
985533,2
985532,2
985519,2
985510,2
985506,0
985503,2
985498,0
985494,2
985491,2
985484,2
985479,2
985473,2
985466,2
985465,2
985463,2
985462,0
985458,2
985455,2
985452,2
985450,0
985447,2
985444,2
985441,2
985439,1
985436,2
985434,2
985432,2
985428,2
985425,2
985421,2
985415,2
985412,1
985408,2
985402,0
985394,0
985390,2
985388,2
985385,2
985382,2
985379,2
985375,2
985370,2
985364,2
985361,2
985357,2
985353,2
985347,2
985344,2
985340,2
985335,2
985334,2
985319,1
985313,2
985309,2
985307,2
985306,2
985304,2
985302,2
985300,1
985294,0
985288,2
985285,2
985282,1
985277,1
985274,2
985272,1
985268,2
985265,2
985259,1
985256,1
985252,0
985250,2
985247,2
985241,2
985235,1
985230,0
985225,1
985223,2
985220,2
985215,0
985209,2
985203,0
985199,2
985197,2
985193,2
985188,2
985185,2
985184,2
985180,2
985177,2
985174,2
985172,2
985169,1
985167,2
985157,1
985153,2
985151,0
985150,2
985129,0
985128,2
985124,0
985122,0
985118,2
985115,2
985112,2
985106,0
985102,0
985094,0
985087,2
985086,2
985083,0
985079,0
985077,2
985072,1
985066,2
985060,2
985058,2
985057,2
985052,2
985050,1
985045,0
985044,2
985038,2
985034,2
985029,2
985026,2
985024,0
985023,2
985020,1
985016,2
985011,1
985009,2
985008,2
985002,2
984998,2
984995,2
984992,2
984991,2
984989,0
984985,2
984981,2
984977,2
984973,0
984972,2
984969,2
984944,2
984942,1
984940,2
984936,2
984932,0
984928,2
984924,1
984918,2
984911,2
984903,2
984897,0
984894,2
984891,2
984890,1
984885,2
984879,1
984874,2
984867,2
984866,2
984860,0
984857,2
984855,1
984848,0
984847,2
984843,2
984841,0
984836,0
984833,2
984832,2
984819,2
984817,2
984813,2
984812,1
984808,2
984804,2
984802,2
984801,0
984797,0
984792,0
984790,2
984788,0
984787,2
984785,1
984784,2
984769,2
984766,0
984762,2
984761,2
984760,2
984743,0
984740,2
984735,0
984727,2
984723,2
984721,0
984714,2
984712,2
984709,1
984707,2
984702,2
984697,0
984695,2
984690,1
984687,2
984678,2
984676,2
984673,2
984672,2
984670,2
984669,2
984665,2
984653,2
984651,2
984644,2
984634,2
984632,2
984627,2
984621,0
984617,2
984614,2
984610,2
984605,0
984603,2
984601,2
984592,1
984589,2
984586,2
984582,2
984580,2
984578,2
984576,2
984574,2
984568,2
984565,2
984564,2
984560,2
984534,2
984530,2
984522,2
984517,1
984515,0
984512,0
984509,2
984507,2
984502,0
984499,2
984492,0
984488,2
984482,2
984479,2
984475,2
984473,0
984469,0
984466,2
984464,0
984460,1
984456,0
984454,2
984451,2
984447,1
984442,2
984438,2
984437,2
984435,2
984432,2
984425,2
984424,1
984422,2
984420,2
984417,2
984416,2
984413,2
984412,2
984408,2
984404,0
984402,2
984400,2
984398,2
984393,2
984390,0
984387,2
984381,1
984378,1
984376,2
984371,2
984352,0
984350,2
984344,2
984340,0
984337,2
984336,2
984331,2
984330,2
984329,2
984324,1
984321,2
984317,2
984316,2
984315,0
984312,2
984311,2
984302,0
984300,2
984297,2
984295,2
984293,2
984292,0
984284,2
984280,2
984278,0
984275,2
984272,2
984268,0
984264,2
984261,2
984259,2
984257,2
984254,2
984252,2
984248,1
984245,2
984244,2
984240,2
984238,2
984235,0
984233,2
984231,1
984230,0
984226,2
984220,0
984218,2
984217,2
984194,0
984192,2
984187,0
984185,0
984184,1
984177,2
984175,1
984174,2
984168,2
984161,0
984159,2
984156,0
984152,2
984148,2
984146,2
984144,2
984140,2
984136,1
984131,2
984129,0
984124,0
984120,0
984119,0
984115,2
984112,0
984109,0
984103,0
984101,0
984097,2
984089,2
984086,2
984085,2
984082,2
984077,1
984071,2
984068,2
984063,1
984054,2
984049,2
984046,2
984043,2
984037,2
984035,1
984034,2
984029,2
984023,2
984022,2
984021,2
984001,0
984000,0
983993,1
983990,2
983989,2
983988,0
983983,2
983978,2
983976,0
983972,0
983970,2
983967,2
983959,0
983955,0
983952,2
983949,0
983947,2
983939,2
983934,0
983933,2
983931,2
983924,2
983919,2
983912,0
983910,2
983907,2
983900,2
983896,2
983894,2
983892,0
983883,0
983882,2
983880,2
983874,2
983873,1
983872,1
983869,1
983865,2
983857,2
983856,2
983852,2
983849,2
983844,2
983842,0
983836,2
983829,2
983828,2
983827,0
983799,0
983796,0
983794,2
983791,2
983788,2
983786,2
983783,1
983782,0
983778,2
983774,2
983771,2
983769,2
983763,2
983762,0
983758,2
983752,2
983742,2
983736,2
983730,2
983726,2
983720,1
983712,2
983711,2
983705,0
983703,2
983701,0
983699,2
983692,2
983689,2
983686,2
983685,2
983682,2
983680,1
983679,2
983675,1
983671,0
983667,2
983666,2
983662,2
983657,2
983656,0
983653,1
983652,0
983650,2
983648,0
983645,2
983626,0
983625,0
983623,2
983621,2
983620,1
983608,2
983606,2
983603,0
983601,1
983600,2
983597,1
983596,2
983591,2
983588,2
983583,2
983577,2
983572,0
983568,2
983564,2
983560,1
983556,0
983554,2
983551,0
983547,2
983544,2
983535,2
983532,0
983529,0
983524,2
983521,2
983519,2
983517,2
983514,2
983513,2
983511,2
983507,2
983506,2
983501,2
983499,2
983497,2
983496,2
983495,0
983494,2
983493,2
983491,2
983490,2
983482,1
983461,0
983458,2
983454,2
983452,2
983451,0
983446,2
983445,0
983444,2
983442,1
983438,0
983434,2
983425,2
983421,0
983418,0
983413,2
983408,0
983407,0
983402,2
983395,2
983390,2
983387,2
983386,2
983383,2
983377,2
983372,2
983370,1
983367,0
983365,2
983359,2
983356,2
983353,2
983351,2
983350,2
983348,2
983345,2
983341,2
983339,2
983333,1
983330,2
983327,2
983324,2
983322,2
983319,2
983315,2
983311,2
983310,2
983308,1
983279,2
983276,1
983271,2
983270,2
983267,0
983263,1
983258,2
983253,2
983250,2
983244,0
983238,0
983235,0
983232,0
983226,0
983225,2
983223,2
983219,2
983212,0
983208,1
983207,0
983202,2
983200,2
983197,0
983194,2
983192,0
983186,2
983183,0
983177,2
983173,2
983165,2
983164,1
983160,2
983156,1
983154,2
983151,2
983148,2
983146,2
983142,2
983136,2
983134,2
983131,2
983128,2
983126,2
983122,2
983120,2
983118,0
983116,0
983093,0
983091,1
983088,0
983085,2
983084,2
983081,2
983078,0
983074,2
983069,2
983068,0
983066,0
983061,0
983054,2
983051,1
983050,1
983048,2
983045,2
983042,1
983039,1
983036,0
983034,2
983032,2
983028,2
983026,2
983023,1
983019,2
983011,2
983006,2
983002,2
983000,2
982996,2
982995,0
982993,2
982992,2
982990,2
982988,2
982983,2
982980,2
982978,2
982975,2
982973,0
982970,0
982967,0
982964,2
982960,2
982959,2
982958,2
982940,1
982935,1
982933,2
982932,2
982922,0
982917,2
982911,2
982904,2
982901,2
982895,2
982889,1
982887,2
982883,2
982878,2
982876,2
982874,2
982871,2
982864,2
982857,1
982856,1
982852,2
982848,0
982847,0
982843,2
982839,2
982832,2
982825,2
982820,2
982818,2
982811,2
982805,2
982804,2
982801,2
982799,2
982797,2
982794,2
982791,2
982784,2
982778,2
982777,2
982772,2
982767,1
982765,2
982762,2
982760,0
982753,0
982750,1
982747,2
982730,0
982729,2
982726,2
982723,1
982721,0
982720,2
982718,2
982715,2
982711,2
982708,2
982695,2
982693,2
982689,2
982684,2
982683,2
982677,0
982671,2
982665,2
982662,2
982660,2
982659,2
982655,2
982651,0
982648,2
982644,2
982639,2
982635,2
982629,0
982625,2
982622,0
982620,2
982618,2
982613,2
982611,2
982608,2
982603,0
982601,2
982598,2
982595,0
982592,2
982589,2
982587,2
982586,2
982581,1
982580,2
982578,2
982577,2
982556,2
982555,2
982550,2
982546,2
982541,1
982539,0
982537,2
982536,2
982535,2
982529,2
982525,0
982523,1
982520,2
982511,0
982506,2
982502,1
982494,2
982488,2
982487,2
982484,2
982482,2
982480,2
982477,2
982475,2
982471,2
982468,2
982466,0
982464,1
982461,2
982456,2
982448,2
982446,2
982444,2
982442,2
982441,2
982437,2
982435,2
982431,2
982428,0
982424,2
982422,0
982421,0
982420,1
982417,1
982414,0
982413,2
982411,0
982389,2
982387,2
982384,2
982380,2
982373,2
982370,2
982368,2
982365,0
982357,0
982349,2
982344,2
982341,2
982334,0
982332,2
982331,0
982329,0
982326,0
982320,2
982316,2
982312,0
982306,2
982303,2
982295,2
982292,2
982291,2
982288,2
982282,2
982278,2
982268,2
982264,2
982260,2
982258,2
982250,2
982249,2
982248,2
982246,0
982240,2
982239,2
982237,0
982235,2
982234,2
982230,2
982226,1
982222,2
982215,2
982214,2
982213,2
982197,2
982193,2
982189,1
982183,2
982178,2
982173,0
982166,1
982161,2
982158,2
982156,0
982154,2
982150,2
982142,0
982137,2
982133,0
982131,0
982127,0
982124,0
982120,2
982114,2
982109,0
982105,2
982102,2
982101,0
982096,2
982092,1
982085,2
982084,2
982079,2
982068,2
982063,2
982061,2
982037,1
982034,2
982029,2
982025,2
982019,2
982013,2
982009,2
982004,2
981997,2
981992,1
981988,0
981982,0
981980,2
981977,2
981974,2
981968,2
981962,2
981960,1
981955,0
981951,2
981948,0
981944,2
981936,2
981932,2
981929,2
981925,1
981923,1
981920,2
981916,2
981912,2
981908,0
981885,2
981882,2
981878,0
981873,2
981871,2
981869,2
981865,2
981864,0
981859,0
981857,2
981854,0
981848,2
981846,2
981842,1
981835,2
981832,2
981828,2
981827,2
981826,2
981825,1
981823,0
981818,2
981817,2
981815,1
981811,2
981806,2
981800,0
981799,0
981795,1
981793,2
981790,0
981788,2
981770,2
981766,2
981760,2
981754,2
981752,2
981744,0
981740,2
981735,2
981729,0
981727,1
981719,2
981711,2
981708,2
981702,2
981699,2
981695,0
981688,1
981684,2
981679,2
981675,0
981669,0
981666,0
981662,2
981659,2
981654,2
981650,1
981647,2
981639,1
981635,2
981631,2
981628,2
981592,0
981589,1
981587,2
981583,2
981579,2
981572,2
981568,1
981565,1
981560,2
981554,1
981547,0
981540,2
981537,0
981533,2
981525,0
981520,2
981514,2
981511,2
981509,2
981508,2
981507,2
981504,2
981499,2
981494,2
981491,2
981490,1
981486,2
981480,2
981477,2
981471,2
981470,2
981451,0
981450,2
981447,2
981444,2
981441,2
981439,0
981436,2
981433,2
981423,2
981420,2
981418,2
981415,0
981409,2
981404,2
981398,1
981393,0
981388,2
981382,2
981380,2
981375,0
981374,1
981368,0
981367,2
981364,0
981359,1
981352,1
981350,2
981343,2
981338,2
981332,0
981330,2
981300,2
981299,1
981295,2
981292,2
981284,0
981282,0
981271,0
981268,2
981263,2
981257,2
981252,2
981249,0
981239,2
981237,0
981232,2
981229,2
981227,2
981225,2
981220,2
981216,2
981211,2
981207,2
981202,2
981199,1
981196,2
981193,2
981192,2
981190,2
981185,2
981182,2
981181,2
981164,2
981162,2
981157,2
981149,2
981147,1
981145,1
981141,2
981138,2
981134,0
981128,2
981122,2
981118,2
981115,2
981112,2
981107,2
981104,0
981101,0
981100,2
981098,0
981094,2
981093,2
981092,0
981088,2
981084,2
981079,1
981074,2
981070,2
981069,2
981066,2
981062,2
981060,1
981059,2
981058,2
981056,0
981053,2
981051,2
981050,2
981049,2
981047,0
981045,0
981044,0
981039,1
981038,0
981012,2
981002,0
980994,2
980983,2
980980,2
980978,2
980976,2
980971,2
980969,0
980966,0
980964,0
980957,2
980956,2
980953,0
980952,2
980950,0
980948,0
980946,2
980944,2
980938,2
980932,2
980928,2
980925,0
980922,2
980918,2
980915,2
980913,2
980910,2
980909,1
980905,2
980902,2
980901,2
980899,2
980898,2
980893,2
980886,2
980884,2
980881,0
980880,2
980877,2
980874,2
980872,2
980871,2
980866,2
980865,2
980863,2
980862,2
980859,1
980840,2
980837,2
980833,2
980831,2
980829,0
980827,2
980823,0
980821,0
980820,0
980816,2
980811,0
980807,0
980803,2
980799,2
980796,1
980791,0
980788,1
980784,2
980783,2
980781,0
980777,2
980773,2
980766,0
980761,2
980756,2
980750,2
980746,2
980743,2
980737,2
980734,0
980730,1
980729,2
980726,2
980724,2
980722,2
980719,2
980715,2
980713,2
980711,1
980709,2
980707,2
980704,2
980702,1
980701,2
980699,2
980696,1
980694,0
980667,0
980663,0
980657,0
980655,2
980653,0
980647,1
980646,1
980643,2
980634,2
980631,2
980627,2
980624,2
980623,2
980617,2
980616,2
980612,0
980606,1
980602,2
980597,1
980595,2
980592,1
980590,0
980587,2
980584,2
980581,2
980575,0
980566,0
980564,2
980558,1
980554,2
980548,2
980546,1
980543,2
980541,0
980538,2
980537,2
980534,2
980532,2
980527,2
980525,0
980522,2
980519,1
980518,2
980516,2
980514,2
980512,1
980506,2
980501,2
980472,0
980471,0
980467,0
980466,2
980463,0
980461,1
980459,2
980457,1
980455,1
980451,0
980446,2
980445,2
980443,2
980439,2
980433,1
980431,1
980426,2
980421,1
980419,2
980415,2
980413,2
980409,2
980406,1
980402,0
980398,0
980394,2
980392,0
980388,0
980387,2
980382,2
980380,2
980379,2
980378,2
980371,2
980368,2
980362,2
980357,2
980354,2
980348,2
980344,2
980340,0
980333,0
980332,2
980325,2
980317,0
980315,2
980313,0
980296,0
980295,2
980291,2
980289,0
980286,2
980285,2
980283,2
980281,0
980277,2
980272,2
980266,2
980263,2
980261,2
980259,2
980256,2
980254,2
980253,2
980240,0
980238,2
980236,2
980234,1
980231,0
980227,2
980223,2
980219,2
980218,2
980216,2
980212,2
980207,2
980203,2
980198,2
980194,2
980188,2
980183,1
980181,2
980177,2
980173,2
980169,0
980166,2
980162,2
980160,2
980157,2
980156,2
980153,2
980147,2
980144,2
980142,2
980118,2
980115,0
980112,2
980107,1
980100,2
980094,2
980092,2
980089,0
980086,0
980080,1
980074,1
980072,2
980070,0
980066,2
980061,2
980055,2
980052,2
980046,2
980045,2
980043,2
980040,0
980037,2
980033,2
980032,0
980031,0
980022,2
980021,2
980015,2
980006,2
980001,2
979998,2
979995,2
979991,2
979988,2
979986,1
979980,2
979977,2
979972,2
979971,2
979970,2
979967,2
979966,0
979964,2
979959,2
979953,2
979951,2
979949,1
979935,1
979932,2
979928,0
979921,1
979920,0
979912,2
979906,2
979904,2
979901,2
979895,2
979890,2
979887,0
979883,2
979879,2
979878,0
979877,1
979876,0
979869,2
979865,2
979864,2
979862,0
979856,0
979852,2
979849,2
979847,2
979846,2
979844,2
979839,2
979836,2
979834,2
979832,0
979830,2
979828,2
979825,2
979824,2
979820,2
979819,2
979817,2
979816,2
979812,2
979811,2
979810,2
979808,2
979802,2
979800,0
979796,2
979794,2
979793,2
979785,0
979769,2
979767,2
979765,0
979761,2
979758,2
979756,2
979753,2
979750,1
979747,2
979742,0
979738,0
979730,0
979720,2
979713,2
979710,1
979704,1
979701,2
979695,0
979694,0
979689,2
979684,0
979682,0
979678,2
979673,2
979662,0
979658,2
979654,2
979651,2
979649,2
979644,2
979639,2
979637,2
979635,2
979633,2
979627,0
979625,2
979624,2
979621,2
979614,2
979612,2
979608,2
979607,0
979605,1
979602,2
979600,2
979597,2
979596,0
979583,2
979580,2
979574,2
979573,1
979570,2
979566,2
979560,2
979557,2
979551,0
979547,2
979544,2
979542,0
979539,2
979536,1
979535,2
979531,2
979528,2
979523,0
979519,2
979516,2
979515,1
979511,2
979508,2
979505,2
979498,2
979495,2
979492,2
979489,2
979485,2
979481,2
979478,2
979474,2
979471,2
979469,1
979468,2
979462,2
979451,2
979448,2
979446,2
979444,2
979441,0
979440,2
979439,2
979436,2
979433,2
979432,2
979431,0
979412,2
979407,2
979402,2
979401,1
979400,2
979390,0
979388,0
979384,2
979379,2
979375,2
979370,2
979367,2
979363,2
979358,2
979357,2
979356,2
979354,2
979343,2
979337,2
979334,2
979328,2
979323,0
979318,1
979313,2
979308,2
979305,2
979303,0
979302,2
979298,1
979291,2
979283,2
979281,2
979276,2
979274,2
979270,2
979266,2
979263,2
979261,0
979256,2
979254,2
979249,2
979245,2
979242,2
979238,1
979235,2
979228,2
979226,2
979222,2
979195,2
979192,0
979191,1
979183,2
979182,2
979171,0
979169,1
979161,2
979157,2
979156,2
979144,1
979140,2
979138,2
979133,2
979131,2
979129,2
979126,0
979121,2
979119,2
979116,2
979107,2
979103,1
979101,2
979097,2
979094,2
979090,2
979079,2
979069,0
979061,2
979052,0
979047,2
979045,2
979043,2
979037,2
979032,2
979031,2
979029,1
979022,2
979021,0
979020,2
979010,0
979009,1
979008,2
979006,2
979005,2
978997,2
978996,0
978994,1
978970,2
978969,2
978966,2
978960,2
978956,2
978953,2
978951,2
978947,2
978942,0
978935,0
978930,1
978928,1
978921,2
978919,0
978916,2
978914,1
978907,1
978903,2
978899,2
978896,2
978895,2
978892,2
978889,2
978883,2
978879,2
978873,2
978868,2
978867,2
978861,0
978857,2
978855,2
978854,2
978851,2
978848,2
978847,2
978840,0
978837,2
978835,2
978834,2
978831,2
978827,2
978826,2
978823,2
978818,2
978811,0
978809,2
978808,2
978792,0
978789,2
978786,1
978783,1
978778,2
978772,1
978767,0
978766,0
978764,2
978761,2
978760,2
978758,2
978756,2
978742,2
978740,2
978737,2
978735,1
978732,2
978729,0
978727,0
978726,2
978724,0
978718,0
978714,2
978711,1
978709,2
978705,2
978694,2
978687,2
978683,2
978680,2
978677,2
978675,2
978673,2
978670,2
978665,0
978662,2
978659,2
978656,2
978652,2
978649,0
978646,2
978644,2
978639,2
978637,2
978635,2
978634,2
978616,1
978614,0
978609,2
978604,2
978601,2
978600,0
978599,2
978594,2
978591,0
978587,2
978582,2
978568,0
978567,2
978562,2
978558,2
978557,1
978554,2
978553,2
978547,2
978541,0
978534,0
978528,0
978523,0
978521,2
978518,2
978515,1
978506,0
978499,2
978495,1
978488,0
978485,2
978481,2
978479,2
978477,0
978474,2
978471,2
978466,2
978465,2
978462,2
978458,1
978452,0
978447,2
978444,2
978441,2
978438,2
978437,2
978416,0
978412,1
978410,2
978407,2
978405,2
978401,0
978395,2
978394,0
978392,2
978387,2
978384,2
978381,2
978377,2
978371,2
978369,2
978368,2
978367,2
978353,0
978352,0
978348,2
978346,2
978345,0
978343,2
978341,2
978334,2
978330,2
978329,1
978327,1
978325,2
978324,2
978323,2
978321,2
978311,0
978310,2
978308,1
978303,2
978302,2
978298,2
978296,2
978295,2
978293,0
978291,2
978290,2
978288,1
978285,0
978283,1
978281,0
978267,1
978266,2
978264,2
978262,2
978259,0
978257,1
978255,2
978254,2
978252,0
978248,2
978244,1
978242,2
978240,2
978237,0
978232,1
978225,2
978220,2
978215,2
978211,2
978209,2
978204,2
978202,2
978200,2
978198,0
978183,0
978181,2
978177,2
978174,2
978170,2
978168,1
978166,2
978165,2
978162,1
978160,2
978155,0
978152,2
978148,1
978143,2
978140,0
978137,2
978136,2
978134,0
978130,2
978129,2
978125,2
978123,1
978094,1
978090,2
978088,2
978086,1
978082,0
978080,2
978078,2
978075,2
978073,2
978067,2
978065,2
978062,2
978060,0
978058,1
978054,0
978052,2
978049,2
978040,2
978038,1
978032,2
978028,1
978027,0
978020,1
978017,0
978012,2
978010,1
978007,0
978003,2
978000,1
977996,2
977994,2
977989,2
977985,2
977983,2
977980,2
977976,2
977974,2
977969,2
977967,2
977961,0
977956,2
977952,2
977949,2
977943,2
977934,2
977932,2
977931,0
977907,2
977904,2
977900,2
977896,2
977892,2
977887,1
977884,2
977883,2
977879,2
977877,2
977874,2
977872,2
977866,2
977863,2
977860,2
977857,0
977856,2
977853,2
977847,2
977845,2
977841,2
977839,2
977837,1
977834,1
977832,1
977829,2
977824,2
977813,0
977809,0
977805,0
977803,2
977799,0
977796,0
977786,0
977784,2
977783,2
977779,0
977774,2
977772,1
977768,2
977765,2
977761,0
977759,2
977757,2
977753,2
977745,2
977741,2
977740,2
977718,2
977717,0
977714,2
977712,2
977709,0
977708,0
977704,1
977700,2
977695,2
977693,2
977690,1
977687,1
977686,2
977681,0
977676,0
977675,2
977674,0
977662,2
977659,2
977655,0
977652,2
977648,1
977647,2
977644,0
977641,2
977633,2
977626,1
977620,2
977617,2
977616,2
977615,0
977614,2
977610,2
977608,1
977603,2
977598,1
977594,2
977591,2
977584,2
977579,1
977577,2
977574,2
977573,2
977566,2
977561,2
977559,2
977555,2
977530,0
977526,0
977520,2
977516,2
977514,2
977509,2
977508,2
977503,2
977502,0
977501,2
977482,0
977480,2
977473,1
977470,0
977468,2
977463,2
977461,2
977455,1
977453,2
977451,2
977447,2
977442,2
977434,2
977429,2
977419,2
977417,1
977415,2
977410,2
977404,2
977400,2
977398,2
977397,2
977393,0
977389,2
977385,2
977383,2
977381,2
977379,0
977376,2
977373,2
977371,1
977369,2
977365,2
977363,2
977356,0
977355,2
977352,0
977323,0
977321,2
977318,2
977315,2
977311,2
977305,2
977299,1
977296,1
977294,2
977290,2
977284,2
977282,1
977277,2
977271,0
977270,2
977266,2
977250,1
977246,0
977244,2
977242,0
977238,2
977233,2
977230,1
977223,0
977220,0
977216,0
977213,2
977211,2
977207,1
977203,0
977200,2
977193,2
977190,0
977184,2
977181,2
977177,2
977170,2
977168,2
977166,0
977163,2
977159,0
977157,2
977156,2
977154,0
977150,2
977149,0
977147,2
977134,0
977131,1
977126,2
977125,2
977123,2
